0,1,2,3,4,5,6,7,8,9,10,11,label,filename
-0.025395107,-0.17323124,-0.18715177,-0.27331367,0.19421062,1.5924703,1.8380004,0.52480716,-0.462176,-0.15515794,-0.27991596,-0.13734636,0,file4618.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.4493788,1.2064964,1.6042473,1.7528933,1.2687111,0.94123334,1.253479,1.50996,0.77560866,0.69670373,0.8098598,1.3418726,0,file18624.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.3041536,1.717331,0.9955682,0.9165225,0.7141756,0.027990678,-0.5799238,-0.3729459,0.019587915,0.13204958,0.90481293,1.0040776,0,file33582.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.1614098,0.04322881,0.162067,0.41495392,0.012340688,-0.24981742,0.31606674,0.64350784,1.1702973,1.4367691,1.2935952,0.7965945,0,file21754.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.09301163,0.25850713,0.4813925,-0.030046564,1.7595426,1.5113536,0.049236573,0.4293628,1.1138722,0.4228524,-0.15953068,0.10729983,0,file29525.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.840743,0.34418276,0.09856028,0.0206406,-0.09889188,0.16570479,0.4424918,0.6406676,0.7463552,-0.3417313,0.10324582,1.259229,0,file22535.wav_16k.wav_norm.wav_mono.wav_silence.wav
2.7916787,1.8981129,1.3732182,1.3033291,1.1632164,0.8357057,1.1444491,1.4022746,1.7490798,1.7336956,1.4512283,2.0614295,0,file23817.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.27827847,-0.74313337,-0.51030296,-0.04130901,-0.2573223,0.6585771,0.6463124,0.8255124,0.056838598,-0.3065107,-0.325421,-0.27910593,0,file16545.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.151283,0.62175894,-0.5087247,-1.5295645,-1.0471054,-0.491839,-1.0295805,-0.71291476,-0.22762233,-0.2034152,-0.3291341,0.28038257,0,file26563.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.38437802,0.22145982,-0.15929548,-0.20777825,-0.41053134,-1.6490356,-1.8946261,-1.7206987,-0.9690861,-0.8288891,-0.6938695,-0.7169306,0,file11500.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.013486078,-0.006616269,0.84638643,2.3974264,1.4789265,-0.038464617,-0.06775983,0.15493065,-1.2586572,-1.1767706,0.59534436,0.6507387,0,file1303.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.17491676,-0.1322363,0.5284104,0.21400464,0.13906778,0.25516093,0.17291994,-0.23489834,-0.24298479,0.55014914,0.787669,0.7674818,0,file15015.wav_16k.wav_norm.wav_mono.wav_silence.wav
3.3963509,2.7266018,2.8113995,2.7820196,2.888884,2.3715715,2.1275284,2.4837089,2.624501,2.6994576,3.2360384,3.9043043,0,file10552.wav_16k.wav_norm.wav_mono.wav_silence.wav
-1.0345976,-0.35217112,0.13571544,-0.15073293,0.12377477,-0.18015313,-0.56924003,-0.8569059,-1.2155523,0.1935089,-0.008634958,-1.0532705,0,file4984.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.3110545,-0.35833383,-0.1380742,0.3477276,0.21437709,0.51438606,1.2780704,1.5914792,1.5321237,0.7125495,0.553469,0.11030475,0,file5749.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.6195661,1.4781239,1.4513961,0.7682842,-1.1416125,-1.4020246,-0.5055411,-0.6697226,-1.7060605,-1.6531717,-0.579262,-0.26645792,0,file14540.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.8329286,2.3216178,1.3478849,1.1863252,-0.048082177,-0.07744493,0.7024369,0.926754,-0.4577219,-0.3182659,0.86029667,0.99463964,0,file13446.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.11293756,-0.13345087,-0.4370828,-0.47843617,-0.39742193,0.38521308,-0.24550518,-0.49488163,0.42991602,2.2209795,2.9671535,1.5514227,0,file32457.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.2133391,0.7703284,1.2715963,1.531076,1.7057691,1.1047454,0.26279402,0.18981867,0.45397466,1.5773019,1.558794,0.72649527,0,file7265.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.22322163,0.44676864,-0.10316696,-0.14382723,-0.831154,-0.36439338,0.49117735,0.9853624,1.2532932,0.16315913,-0.92508703,-0.686804,0,file22829.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.7693474,-1.026782,-1.5634173,-1.8030028,-1.8980533,-0.97621053,-0.21804713,0.5606706,0.632176,-0.49529284,-0.37853283,-0.41429445,0,file3812.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.43158025,0.16984062,0.78708476,1.0870281,1.256951,1.005287,0.85677505,1.2858083,0.22965775,-0.93278503,-0.8799285,-0.35634637,0,file26585.wav_16k.wav_norm.wav_mono.wav_silence.wav
2.2068763,2.1840045,1.4900298,0.79709774,1.1762551,1.0353274,0.8333849,1.1014092,1.7864629,1.455234,1.2761015,1.6177876,0,file572.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.25292468,-1.1885066,-1.0579908,-0.6416864,-0.30389535,-0.19424592,-0.31969297,0.30453613,0.46755376,0.5363556,0.78128785,0.10736829,0,file8432.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.4898291,1.6826342,1.1553519,0.58269316,0.009472755,-0.6011311,-0.54462755,-0.07999284,0.18153003,0.862128,1.5335634,1.0616506,0,file32992.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.67346174,1.3480984,1.1240572,0.11921628,-0.23233575,-0.95658606,-0.7595496,-0.6324115,-0.92664903,-0.06290294,0.15014352,0.5456159,0,file21504.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.6005933,0.045698375,0.535814,0.014283022,0.49443,0.25394106,-0.1673915,0.33812395,1.1083287,1.4423949,0.6237499,-0.7791638,0,file20941.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.19609605,-0.5227603,-0.31050885,-0.1910715,-0.0668468,0.7277592,1.0804663,0.43618128,-0.50700724,-0.5542292,-0.35066566,-0.11383949,0,file11581.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.54976684,1.1693654,0.55868554,0.58228767,0.27880692,0.77644545,2.0240474,1.233293,1.291457,1.2478328,1.1082534,0.44396782,0,file1866.wav_16k.wav_norm.wav_mono.wav_silence.wav
-2.5430949,-2.310689,-2.3466594,-2.2462676,-0.5316018,2.0059154,1.9947394,0.18329324,-1.1584115,-1.3715787,-1.9659615,-2.510525,0,file1484.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.8258369,1.7631938,1.724537,1.511327,1.5266697,2.0369284,2.061044,1.6675503,1.3031423,1.3821108,1.6737986,1.8738585,0,file30349.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.10926327,-0.086950384,-0.13274354,0.18686828,0.108964,-0.304016,-0.3602174,-0.38176638,-0.15857856,-0.07816324,0.22268917,0.1970511,0,file32521.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.1239372,1.9783309,2.9573216,2.0654826,1.2615898,1.5824412,1.8507609,1.0220908,0.18041629,-0.047797848,-0.69722855,-0.22974482,0,file21012.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.19802542,-0.88309586,-0.7536963,-0.26578304,-0.08522628,-0.11468747,-0.3497744,-0.20728686,-0.62532514,-0.65576434,-0.41244286,0.6057298,0,file8003.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.03315369,-0.99577624,-0.29073524,0.06623991,-0.48253712,-0.3461761,-0.6213673,-0.60791284,-0.7836127,-0.031865317,0.28338778,0.77733,0,file12968.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.13510227,-0.56684256,-0.736756,-0.09547887,0.13955589,-0.42586228,-0.7505332,-0.8468457,-0.8103098,-0.2841788,0.22407648,0.54943806,0,file29040.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.84830433,-0.729289,-0.1383195,0.38939133,0.2696531,-0.05209489,-0.5849121,-0.6942907,-0.29264703,-0.18177737,-0.21136388,-0.59389085,0,file24164.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.54138404,1.0213238,1.3130561,1.6256707,1.5885733,0.9017426,0.39910844,0.49829078,1.245773,1.1207635,0.94775456,0.91470486,0,file11626.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.6368778,1.3407654,1.2521293,1.5119665,0.09565452,-0.40086487,0.5275494,0.723634,0.5386456,-0.023847453,0.17884766,1.5593668,0,file12049.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.22985967,-0.8045974,-0.62891906,-0.05998578,-0.2613222,-0.30291077,-0.7751975,-0.71894485,-0.83228856,-0.8569559,-0.33488205,0.23366597,0,file11223.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.42521182,0.7692207,0.56853557,0.5851544,0.7419084,0.86380255,0.941473,0.7766938,0.57203496,0.49421942,0.23599996,0.3148365,0,file17219.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.93628496,-0.76253575,-0.6495715,-0.56599784,0.13624825,0.8482254,0.827119,0.4941977,-0.47800615,-0.3899236,0.018738344,-0.41045418,0,file10082.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.031821683,-0.49143007,-1.1515707,-1.1035347,-0.5739731,-0.15827446,1.0474024,0.70820373,-0.009425499,-0.3248008,-0.37305978,0.33745772,0,file15335.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.077995084,0.13476947,0.34650326,0.12868889,0.18812393,0.19584137,0.16725443,-0.4400296,-0.20568088,0.073381595,-0.6014361,-0.1667513,0,file17539.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.97341025,-0.87287384,-0.03166897,0.4569531,0.21609896,-0.24345928,-0.38779327,-0.3554013,0.557473,-0.0017297601,-0.5231886,-0.78747636,0,file181.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.9008948,1.0917546,1.8302212,1.4426852,0.11073428,-0.049482424,1.3122839,2.0047417,0.31314942,-0.44987223,0.07751369,0.7403947,0,file30908.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.63632625,-0.26930153,-0.5216656,-1.062911,-0.91073,-0.8616688,-0.39698806,0.63956827,0.863065,0.6544492,0.84417343,0.36719683,0,file10542.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.5956367,1.2669926,0.0719729,-0.16653399,-0.13367815,0.05710039,0.5497981,0.9031751,0.5508366,0.33898845,0.69467086,0.8911496,0,file15504.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.5789064,-1.1057959,-0.5392685,0.19841376,-1.482276,-2.1259928,-1.3927603,1.3345037,2.9101353,-0.3472178,-1.6572193,-1.4488504,0,file6455.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.25856122,-0.19039027,0.20729457,0.4768528,0.10303189,-0.026581647,-0.38236278,-0.57689184,-0.29178292,0.14869125,0.21264607,-0.2141782,0,file11018.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.1508224,1.8219992,2.1945288,0.600647,-0.4849366,-1.3204852,-1.2176201,-0.46863702,0.003400315,-0.41581288,-0.67240584,0.34784195,0,file34156.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.5902427,1.4159417,1.8242716,1.5954893,0.91479754,0.8281825,0.45561367,0.08040934,0.123123266,1.1770962,2.3824885,2.383081,0,file28510.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.3507584,1.5109899,0.7764778,1.5841436,2.3216493,1.119522,0.58890325,1.0593903,1.1706072,2.1651945,1.9068058,1.1096796,0,file18606.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.009980348,0.6578678,1.2700672,0.42370495,-0.70721126,-1.3436282,-1.8788542,-2.010413,-1.3736426,-0.3055119,1.0993106,0.74345756,0,file13109.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.30462134,0.0972282,0.20946324,0.28257215,0.07917761,0.12296362,-0.10921752,-0.28501683,-0.20212817,-0.18803015,-0.356818,-0.5015449,0,file3053.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.74545336,0.45340863,0.2657297,-0.44388074,-0.8551061,-0.5139005,-0.21408592,-0.33307782,-0.27246043,0.25600043,-0.21177012,-0.07742838,0,file11365.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.10788797,-0.105493166,-0.35685146,-0.024177987,1.3095069,2.3343203,2.4374068,0.7944225,-0.40361783,-0.6963373,-0.41817003,-0.25469014,0,file8459.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.8816531,0.47428074,-0.20786057,-0.2576578,0.03938674,-0.13695152,0.47076875,1.1389921,1.961001,2.0609095,3.038891,3.9302838,0,file9459.wav_16k.wav_norm.wav_mono.wav_silence.wav
-1.2695159,-0.7979714,-0.40971008,-0.614487,-0.35932097,0.0055866605,0.86053365,0.84964037,0.025385661,-0.15010333,-0.7482738,-1.1821381,0,file20476.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.407644,-0.04399024,0.89157045,0.81045914,-0.1052194,0.18601008,-0.41826192,-1.855067,-2.399962,-2.3868415,-2.0808094,-1.2442025,0,file7063.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.6825239,-0.7261325,-0.6940645,-0.6130251,-0.08649731,0.87083405,1.2285728,0.9660548,0.6005793,0.23191127,-0.33098465,-0.6989284,0,file32146.wav_16k.wav_norm.wav_mono.wav_silence.wav
-2.0295615,-1.7606995,-1.1908296,-0.311198,0.85296226,0.9546549,1.7455665,1.0667,-0.57911545,-1.2711577,-1.5496585,-1.8113678,0,file11744.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.48158824,-0.73084927,-0.3885556,0.4213569,0.5960174,0.8909806,0.8960789,1.5065354,0.8515181,0.4352637,0.6490915,-0.12483635,0,file26022.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.2970606,0.52043325,0.10085606,-0.7349612,-0.47183216,0.4401389,-1.2404609,-1.094331,-0.6112163,-0.33325538,-0.09399779,-0.38661125,0,file12907.wav_16k.wav_norm.wav_mono.wav_silence.wav
-2.6321096,-2.4153242,-1.5908909,-0.6387787,-0.7802349,-0.099141926,1.2441992,1.0555122,-0.9115787,-1.5852078,-2.0065076,-2.2498248,0,file33109.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.2400948,0.36104053,0.5312303,0.41437384,-0.079018146,-0.63356626,-0.9117632,-0.8824076,-0.415678,0.8167976,1.4625788,1.7727907,0,file29353.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.041436777,-0.28028855,0.141501,0.18958175,0.2506626,-0.14405152,-0.37784532,0.3988758,1.4148164,0.69739187,0.6000108,0.98855484,0,file28246.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.26762992,0.4074147,-0.23877989,-0.6026163,-0.4877274,-0.062941454,0.52276903,0.47490296,0.4392064,0.37038225,1.0133083,0.36020637,0,file19454.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.0055090454,0.6561065,1.4328282,1.328714,1.703371,1.3649709,0.5029093,0.11639276,-0.023538144,-0.744979,-0.39467844,0.15134597,0,file5993.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.6051558,-0.47447854,-0.77766556,-1.2730464,-0.77827615,0.77299905,2.568402,3.1111321,2.9882662,2.8073645,1.2940662,-0.32238844,0,file4775.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.5555723,0.20806311,-0.031854764,0.2699772,0.6703467,0.44548535,-0.022463862,-0.35527244,-0.54145026,-0.046340473,0.7187035,0.7916059,0,file3433.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.70538265,-0.051659994,-0.25760642,-0.3313146,0.5797415,0.464977,0.2459773,-0.013118419,-0.10472276,0.32086837,1.7224126,1.9063538,0,file21167.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.122113556,0.15932816,-0.08515745,0.15154614,1.4958904,1.3238535,0.7290494,-0.381382,-0.82104176,-1.015256,-1.3130122,-0.91474414,0,file29447.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.33115134,-0.00374814,-0.11178945,-0.4292631,0.03956333,0.8147902,0.2920173,-0.26526767,-0.7432894,-0.848431,-0.39122108,0.09429302,0,file13315.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.49862772,-0.7179174,0.1684789,-0.19187856,-0.547355,-0.25371945,1.3948475,2.1948223,0.68057585,-0.67052805,-0.9231174,-0.100025505,0,file21666.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.161276,0.6260633,0.2053555,0.69597644,1.3613157,1.6658307,1.2007549,1.0302972,0.17369162,0.041713487,0.64649403,1.5414898,0,file18318.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.8857663,1.7495027,1.0241706,0.34257695,-0.08751723,-0.6896199,-0.6297702,-0.2812672,-0.070339814,-0.15341766,0.46954274,1.0602688,0,file16639.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.98196435,0.6048708,-0.5198167,-1.1445183,-0.5588699,0.096499436,0.5132741,0.252138,-0.11813041,0.008128078,0.6211633,-0.16921477,0,file10917.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.553128,2.347181,2.1820278,1.5460134,0.39422655,-0.3813357,0.027790572,0.6695409,0.6296061,1.4856,0.6618045,0.41870832,0,file10764.wav_16k.wav_norm.wav_mono.wav_silence.wav
-1.9305592,-2.0313678,-1.7646357,-0.67641276,1.000067,1.6103281,1.1207647,0.48341358,-0.117806435,-0.69183475,-1.0114,-1.5061657,0,file10681.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.93767595,1.4150395,0.17618649,-0.40522078,-0.3111627,-0.14112575,-0.91291636,-0.8885663,-0.66626513,-0.9521017,-0.6777238,0.026459696,0,file12947.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.698188,1.8710188,-0.11531709,-0.6131445,-1.0781527,-1.1925064,-0.45829186,-0.5600499,0.5488563,2.139964,1.5697817,0.29779732,0,file21601.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.2419965,0.058809977,-0.80450296,-1.3096389,-1.1628482,-0.8710111,-1.1191722,-0.7038612,0.41354573,1.5318594,2.457107,0.86797285,0,file3285.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.83058274,1.2413886,0.9374395,0.037350997,0.52140623,-0.15131174,-0.081670396,-0.016299887,0.06953383,-0.6830784,-0.816654,0.2448368,0,file11953.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.13604997,0.24327941,0.60348874,0.50140655,0.2850617,-0.1473999,-0.14258865,-0.072739005,-0.29120767,-0.2864671,-0.24853706,-0.29045698,0,file16567.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.030703178,-0.1961924,0.12921456,0.17374736,-0.398282,-0.097894065,-0.4302565,-0.19143303,0.40610316,0.28149575,0.26917824,-0.020493407,0,file4530.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.93197644,0.2719402,0.30182526,0.50986755,0.7068018,1.21507,1.0005847,0.87078166,0.9596085,1.2223856,0.49720854,1.0249362,0,file1636.wav_16k.wav_norm.wav_mono.wav_silence.wav
-0.8437794,-0.9055715,-0.31180292,0.42300716,0.27561924,0.94758254,0.7584533,-0.5235227,-0.8148476,-0.51637566,-0.50182885,-0.3398603,0,file10975.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.1102081,0.01507949,0.06346724,0.16019179,0.19730999,-0.31690705,-0.65301645,-0.41309023,-0.092724845,0.26819563,0.33332035,0.02961994,0,file31242.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.16421983,-0.17145248,-0.4535868,-0.61065835,0.0044913427,0.322879,0.2424611,-0.30650544,-0.39449066,-0.2276873,0.29783785,0.42890397,0,file28565.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.5420976,0.2568541,-0.28993663,-0.036013782,0.08082381,0.63552976,0.0027268059,-1.0906098,-1.1827062,-1.0350124,-0.49588907,0.2222313,0,file16754.wav_16k.wav_norm.wav_mono.wav_silence.wav
1.3839728,0.24170074,-0.42762548,-0.5406192,-0.1812289,0.092577755,0.7145365,0.5287058,0.23035398,0.49101046,1.9809971,2.52368,0,file19056.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.7351501,0.43061644,0.5565374,1.0142611,0.8003477,0.10988878,0.11021514,0.6609364,1.5662941,1.439645,1.1334894,1.2176901,0,file11545.wav_16k.wav_norm.wav_mono.wav_silence.wav
0.62680936,0.51674396,0.512764,0.6294913,0.8353311,0.8215605,0.9050429,-0.0027811697,-0.15736167,-0.060231492,0.08419346,0.47549313,0,file15646.wav_16k.wav_norm.wav_mono.wav_silence.wav
